Date;Event Type;Event Details;Check Point;Tour ID;Guard Name;Image | Audio | Video
08/08/2022 06:09;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;188;Security 1 (40e0d01078);|  |
08/08/2022 06:09;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;188;Security 1 (40e0d01078);|  |
08/08/2022 06:09;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;188;Security 1 (40e0d01078);|  |
08/08/2022 06:07;MME;;303958 - CP1-BF;188;Security 1 (40e0d01078);? |  |
08/08/2022 06:06;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;188;Security 1 (40e0d01078);|  |
08/08/2022 06:06;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;188;Security 1 (40e0d01078);|  |
08/08/2022 06:06;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;188;Security 1 (40e0d01078);|  |
08/08/2022 06:06;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;188;Security 1 (40e0d01078);|  |
08/08/2022 06:05;MME;;303974 - CP2-BF;188;Security 1 (40e0d01078);? |  |
08/08/2022 06:04;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;188;Security 1 (40e0d01078);|  |
08/08/2022 06:04;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;188;Security 1 (40e0d01078);|  |
08/08/2022 06:04;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;188;Security 1 (40e0d01078);|  |
08/08/2022 06:03;START;;;188;Security 1 (40e0d01078);|  |
08/08/2022 05:23;FINISH;;;187;Security 1 (40e0d01078);|  |
08/08/2022 05:23;MME;;304783 - CP2-GF;187;Security 1 (40e0d01078);? |  |
08/08/2022 05:22;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;187;Security 1 (40e0d01078);|  |
08/08/2022 05:21;MME;;304782 - CP8-GF;187;Security 1 (40e0d01078);? |  |
08/08/2022 05:21;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;187;Security 1 (40e0d01078);|  |
08/08/2022 05:19;START;;;187;Security 1 (40e0d01078);|  |
08/08/2022 05:00;MISSEDSCAN;Schedule: 13842869 - 2ND-3RD-4TH-4am Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
08/08/2022 05:00;MISSEDSCAN;Schedule: 13842869 - 2ND-3RD-4TH-4am Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
08/08/2022 05:00;MISSEDSCAN;Schedule: 13842869 - 2ND-3RD-4TH-4am Loose Schedule;304785 - CP4-2F;0;Security 1 (40e0d01078);|  |
08/08/2022 04:20;FINISH;;;186;Security 1 (40e0d01078);|  |
08/08/2022 04:20;MME;;304785 - CP4-2F;186;Security 1 (40e0d01078);? |  |
08/08/2022 04:19;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;186;Security 1 (40e0d01078);|  |
08/08/2022 04:19;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;186;Security 1 (40e0d01078);|  |
08/08/2022 04:19;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;186;Security 1 (40e0d01078);|  |
08/08/2022 04:19;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;186;Security 1 (40e0d01078);|  |
08/08/2022 04:19;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;186;Security 1 (40e0d01078);|  |
08/08/2022 04:19;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;186;Security 1 (40e0d01078);|  |
08/08/2022 04:19;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;186;Security 1 (40e0d01078);|  |
08/08/2022 04:19;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;186;Security 1 (40e0d01078);|  |
08/08/2022 04:19;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;186;Security 1 (40e0d01078);|  |
08/08/2022 04:18;START;;;186;Security 1 (40e0d01078);|  |
08/08/2022 03:13;FINISH;;;185;Security 1 (40e0d01078);|  |
08/08/2022 03:13;MME;;304782 - CP8-GF;185;Security 1 (40e0d01078);? |  |
08/08/2022 03:12;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;185;Security 1 (40e0d01078);|  |
08/08/2022 03:12;START;;;185;Security 1 (40e0d01078);|  |
08/08/2022 03:10;FINISH;;;184;Security 1 (40e0d01078);|  |
08/08/2022 03:10;MME;;304783 - CP2-GF;184;Security 1 (40e0d01078);? |  |
08/08/2022 03:09;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;184;Security 1 (40e0d01078);|  |
08/08/2022 03:09;START;;;184;Security 1 (40e0d01078);|  |
08/08/2022 03:00;MISSEDSCAN;Schedule: 13841459 - 2ND-3RD-4TH-2am Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
08/08/2022 03:00;MISSEDSCAN;Schedule: 13841459 - 2ND-3RD-4TH-2am Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
08/08/2022 02:24;FINISH;;;183;Security 1 (40e0d01078);|  |
08/08/2022 02:23;MME;;304785 - CP4-2F;183;Security 1 (40e0d01078);? |  |
08/08/2022 02:22;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;183;Security 1 (40e0d01078);|  |
08/08/2022 02:21;START;;;183;Security 1 (40e0d01078);|  |
08/08/2022 01:19;FINISH;;;182;Security 1 (40e0d01078);|  |
08/08/2022 01:19;MME;;304783 - CP2-GF;182;Security 1 (40e0d01078);? |  |
08/08/2022 01:18;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;182;Security 1 (40e0d01078);|  |
08/08/2022 01:18;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;182;Security 1 (40e0d01078);|  |
08/08/2022 01:16;MME;;304782 - CP8-GF;182;Security 1 (40e0d01078);? |  |
08/08/2022 01:16;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;182;Security 1 (40e0d01078);|  |
08/08/2022 01:16;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;182;Security 1 (40e0d01078);|  |
08/08/2022 01:14;START;;;182;Security 1 (40e0d01078);|  |
08/08/2022 01:00;MISSEDSCAN;Schedule: 13840579 - BF-0am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
08/08/2022 00:07;FINISH;;;181;Security 1 (40e0d01078);|  |
08/08/2022 00:07;MME;;303957 - CP5-BF;181;Security 1 (40e0d01078);? |  |
08/08/2022 00:07;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;181;Security 1 (40e0d01078);|  |
08/08/2022 00:06;MME;;303958 - CP1-BF;181;Security 1 (40e0d01078);? |  |
08/08/2022 00:05;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;181;Security 1 (40e0d01078);|  |
08/08/2022 00:05;MME;;303974 - CP2-BF;181;Security 1 (40e0d01078);? |  |
08/08/2022 00:04;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;181;Security 1 (40e0d01078);|  |
08/08/2022 00:03;START;;;181;Security 1 (40e0d01078);|  |
08/08/2022 00:00;MISSEDSCAN;Schedule: 13840233 - 2ND-3RD-4TH-11pm Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
08/08/2022 00:00;MISSEDSCAN;Schedule: 13840233 - 2ND-3RD-4TH-11pm Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
07/08/2022 23:09;FINISH;;;180;Security 1 (40e0d01078);|  |
07/08/2022 23:09;MME;;304785 - CP4-2F;180;Security 1 (40e0d01078);? |  |
07/08/2022 23:08;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;180;Security 1 (40e0d01078);|  |
07/08/2022 23:08;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;180;Security 1 (40e0d01078);|  |
07/08/2022 23:08;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;180;Security 1 (40e0d01078);|  |
07/08/2022 23:08;START;;;180;Security 1 (40e0d01078);|  |
07/08/2022 23:00;MISSEDSCAN;Schedule: 13846714 - BF-10pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
07/08/2022 22:22;FINISH;;;179;Security 1 (40e0d01078);|  |
07/08/2022 22:21;MME;;303957 - CP5-BF;179;Security 1 (40e0d01078);? |  |
07/08/2022 22:21;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;179;Security 1 (40e0d01078);|  |
07/08/2022 22:21;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;179;Security 1 (40e0d01078);|  |
07/08/2022 22:21;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;179;Security 1 (40e0d01078);|  |
07/08/2022 22:20;MME;;303958 - CP1-BF;179;Security 1 (40e0d01078);? |  |
07/08/2022 22:19;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;179;Security 1 (40e0d01078);|  |
07/08/2022 22:19;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;179;Security 1 (40e0d01078);|  |
07/08/2022 22:19;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;179;Security 1 (40e0d01078);|  |
07/08/2022 22:19;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;179;Security 1 (40e0d01078);|  |
07/08/2022 22:19;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;179;Security 1 (40e0d01078);|  |
07/08/2022 22:16;MME;;303974 - CP2-BF;179;Security 1 (40e0d01078);? |  |
07/08/2022 22:16;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;179;Security 1 (40e0d01078);|  |
07/08/2022 22:14;START;;;179;Security 1 (40e0d01078);|  |
07/08/2022 22:00;MISSEDSCAN;Schedule: 13846487 - 2ND-3RD-4TH-9pm Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
07/08/2022 22:00;MISSEDSCAN;Schedule: 13846487 - 2ND-3RD-4TH-9pm Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
07/08/2022 21:16;FINISH;;;178;Security 1 (40e0d01078);|  |
07/08/2022 21:12;MME;;304785 - CP4-2F;178;Security 1 (40e0d01078);? |  |
07/08/2022 21:12;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;178;Security 1 (40e0d01078);|  |
07/08/2022 21:09;START;;;178;Security 1 (40e0d01078);|  |
07/08/2022 20:13;FINISH;;;177;Security 1 (40e0d01078);|  |
07/08/2022 20:12;MME;;304784 - CP1-MZF;177;Security 1 (40e0d01078);? |  |
07/08/2022 20:11;NFCSCAN;LYG  - Majalengka;304784 - CP1-MZF;177;Security 1 (40e0d01078);|  |
07/08/2022 20:09;START;;;177;Security 1 (40e0d01078);|  |
07/08/2022 19:06;FINISH;;;176;Security 1 (40e0d01078);|  |
07/08/2022 19:06;MME;;304783 - CP2-GF;176;Security 1 (40e0d01078);? |  |
07/08/2022 19:06;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;176;Security 1 (40e0d01078);|  |
07/08/2022 19:03;MME;;304782 - CP8-GF;176;Security 1 (40e0d01078);? |  |
07/08/2022 19:02;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;176;Security 1 (40e0d01078);|  |
07/08/2022 19:02;START;;;176;Security 1 (40e0d01078);|  |
07/08/2022 19:00;MISSEDSCAN;Schedule: 13845907 - BF-6pm Loose Schedule;303958 - CP1-BF;0;Security 1 (40e0d01078);|  |
07/08/2022 19:00;MISSEDSCAN;Schedule: 13845907 - BF-6pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
07/08/2022 19:00;MISSEDSCAN;Schedule: 13845907 - BF-6pm Loose Schedule;303974 - CP2-BF;0;Security 1 (40e0d01078);|  |
07/08/2022 19:00;MISSEDSCAN;Schedule: 13845907 - BF-6pm Loose Schedule;303957 - CP5-BF;0;Security 1 (40e0d01078);|  |
07/08/2022 18:18;FINISH;;;175;Security 1 (40e0d01078);|  |
07/08/2022 18:17;MME;;304782 - CP8-GF;175;Security 1 (40e0d01078);? |  |
07/08/2022 18:17;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;175;Security 1 (40e0d01078);|  |
07/08/2022 18:14;MME;;304783 - CP2-GF;175;Security 1 (40e0d01078);? |  |
07/08/2022 18:13;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;175;Security 1 (40e0d01078);|  |
07/08/2022 18:12;START;;;175;Security 1 (40e0d01078);|  |
07/08/2022 17:00;MISSEDSCAN;Schedule: 13762225 - BF-4pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
07/08/2022 16:19;FINISH;;;174;Security 1 (40e0d01078);|  |
07/08/2022 16:18;MME;;303958 - CP1-BF;174;Security 1 (40e0d01078);? |  |
